date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:37	19236/19236	---M-Z	200	added ('OK')	application/javascript	etag:%224c506929c926b4b986b9a6b5fc8b5d4a-ssl-df%22	https://mimity31.netlify.com/js/popper.min.js	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/js/popper.min.js	(from https://mimity31.netlify.com/)
15:43:37	48944/48944	---M-Z	200	added ('OK')	application/javascript	etag:%22c016f0f3655f621cec21e5dfed124d6c-ssl-df%22	https://mimity31.netlify.com/bootstrap/js/bootstrap.min.js	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/bootstrap/js/bootstrap.min.js	(from https://mimity31.netlify.com/)
15:43:38	12845/12845	---M-Z	200	added ('OK')	application/javascript	etag:%2280a331dbf5cbd0be5206d8289972858b-ssl-df%22	https://mimity31.netlify.com/js/bootstrap3-typeahead.min.js	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/js/bootstrap3-typeahead.min.js	(from https://mimity31.netlify.com/)
15:43:38	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:%2299315d4d5913a4eb6259ea8083135254-ssl-df%22	https://mimity31.netlify.com/js/owl.carousel.min.js	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/js/owl.carousel.min.js	(from https://mimity31.netlify.com/)
15:43:38	13198/13198	---M-Z	200	added ('OK')	application/javascript	etag:%2289cabbbdbd0c33bf98322758356c23a7-ssl-df%22	https://mimity31.netlify.com/js/mimity.min.js	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/js/mimity.min.js	(from https://mimity31.netlify.com/)
15:43:40	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://mimity31.netlify.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/fontawesome-webfont3e6e.eot	(from https://mimity31.netlify.com/css/font-awesome.min.css)
15:43:40	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%223c437c341174d75b3bf5d2d5a134da0d-ssl%22	https://mimity31.netlify.com/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/fontawesome-webfont3e6e.woff2	(from https://mimity31.netlify.com/css/font-awesome.min.css)
15:43:40	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://mimity31.netlify.com/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/fontawesome-webfontd41d.eot	(from https://mimity31.netlify.com/css/font-awesome.min.css)
15:43:41	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:%22ba421a370eabbc3d43585a770be1e18b-ssl-df%22	https://mimity31.netlify.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/fontawesome-webfont3e6e.woff	(from https://mimity31.netlify.com/css/font-awesome.min.css)
15:43:42	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2270ff12bbc965c9bb40dc96081062bebe-ssl-df%22	https://mimity31.netlify.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/fontawesome-webfont3e6e.ttf	(from https://mimity31.netlify.com/css/font-awesome.min.css)
15:43:42	30487/30487	---MCZ	404	error ('Not%20Found')	text/html	etag:1517011577-ssl-df	https://mimity31.netlify.com/css/owl.video.play.png	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/css/owl.video.play.png	(from https://mimity31.netlify.com/css/owl.carousel.min.css)
15:43:43	24752/24752	---M--	200	added ('OK')	font/woff2	etag:%22c557080a8b7bd1ce010fe68f8d9d777f-ssl%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-300.woff2	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-300.woff2	(from https://mimity31.netlify.com/css/style.min.css)
15:43:44	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:%226fbd06ce2be0d05e10b5320f3fe58186-ssl-df%22	https://mimity31.netlify.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/fontawesome-webfont3e6e.svg	(from https://mimity31.netlify.com/css/font-awesome.min.css)
15:43:44	31828/31828	---MCZ	200	added ('OK')	application/font-woff	etag:%222d93531cc2a787ab7cdc10a87068cf2f-ssl-df%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-300.woff	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-300.woff	(from https://mimity31.netlify.com/css/style.min.css)
15:43:44	18660/18660	---M--	200	added ('OK')	font/woff2	etag:%22cce9e8c653073e2a17838622464a845d-ssl%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-300italic.woff2	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-300italic.woff2	(from https://mimity31.netlify.com/css/style.min.css)
15:43:45	24904/24904	---M--	200	added ('OK')	font/woff2	etag:%22ce19cdce5dd16c10b004d8b2fbe8edf8-ssl%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-regular.woff2	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-regular.woff2	(from https://mimity31.netlify.com/css/style.min.css)
15:43:45	23784/23784	---MCZ	200	added ('OK')	application/font-woff	etag:%2263dd29b7bf17671087fbeaea5d774fd4-ssl-df%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-300italic.woff	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-300italic.woff	(from https://mimity31.netlify.com/css/style.min.css)
